Time,MTìfèoà≥óÕ,LTìfèoà≥óÕ,MTìfèoâ∑ìx,â∑êÖéÊèoâ∑ìx,â∑êÖó¨ó 
2023-09-05 14:15:00,   7.50,   2.33, 112.9, 104.6,  -0.3
2023-09-05 14:16:00,   7.48,   2.26, 114.0, 105.0,  -0.2
2023-09-05 14:17:00,   7.33,   1.93, 115.4, 105.2,  -0.3
2023-09-05 14:18:00,   7.12,   2.00, 116.0, 105.0,   0.3
2023-09-05 14:19:00,   7.01,   2.08, 115.1, 102.1,  -0.3
2023-09-05 14:20:00,   7.10,   2.53, 112.7,  74.6,   0.9
2023-09-05 14:21:00,   7.59,   2.16, 109.9,  69.4,  -2.1
2023-09-05 14:22:00,   7.51,   2.43, 111.4,  85.4,  -1.8
2023-09-05 14:23:00,   7.44,   2.42, 109.5,  96.1,  -1.8
2023-09-05 14:24:00,   7.42,   2.39, 109.2, 101.2,   0.7
2023-09-05 14:25:00,   7.40,   2.37, 110.3, 102.8,   0.2
2023-09-05 14:26:00,   7.42,   2.34, 111.3, 103.3,  -1.2
2023-09-05 14:27:00,   7.46,   2.33, 112.5, 103.3,  -2.3
2023-09-05 14:28:00,   7.51,   2.35, 113.3, 103.3,  -2.2
2023-09-05 14:29:00,   7.51,   2.36, 113.7, 104.0,  -0.6
2023-09-05 14:30:00,   7.51,   2.33, 113.8, 105.2,   0.2
2023-09-05 14:31:00,   7.50,   2.29, 113.9, 105.4,  -0.1
2023-09-05 14:32:00,   7.44,   2.05, 114.3, 105.4,   1.6
2023-09-05 14:33:00,   7.21,   2.07, 115.7, 105.5,  -0.3
2023-09-05 14:34:00,   7.10,   1.81, 115.2, 104.1,   0.6
2023-09-05 14:35:00,   7.05,   2.09, 113.7,  93.2,   0.8
2023-09-05 14:36:00,   7.18,   2.40, 110.8,  60.4,   0.5
2023-09-05 14:37:00,   7.80,   2.32, 106.7,  63.2,  -2.1
