Time,ó‚ãpêÖëóÇËâ∑ìx,îrîMâÒé˚ï‚ããêÖâ∑ìx
2023-03-28 08:25:00,  17.5,  13.7
2023-03-28 08:26:00,  17.3,  13.7
2023-03-28 08:27:00,  17.3,  13.8
2023-03-28 08:28:00,  16.8,  13.6
2023-03-28 08:29:00,  16.8,  13.8
2023-03-28 08:30:00,  16.8,  13.8
2023-03-28 08:31:00,  16.5,  13.7
2023-03-28 08:32:00,  16.8,  13.9
2023-03-28 08:33:00,  16.6,  13.7
2023-03-28 08:34:00,  16.8,  13.7
2023-03-28 08:35:00,  17.0,  13.8
2023-03-28 08:36:00,  17.4,  14.0
2023-03-28 08:37:00,  17.4,  14.0
2023-03-28 08:38:00,  17.4,  13.9
2023-03-28 08:39:00,  17.4,  13.9
2023-03-28 08:40:00,  17.5,  14.0
2023-03-28 08:41:00,  17.5,  14.1
2023-03-28 08:42:00,  17.3,  14.0
2023-03-28 08:43:00,  17.4,  14.1
2023-03-28 08:44:00,  17.3,  14.1
2023-03-28 08:45:00,  17.3,  14.0
2023-03-28 08:46:00,  17.3,  14.1
2023-03-28 08:47:00,  17.4,  14.2
2023-03-28 08:48:00,  17.2,  14.1
2023-03-28 08:49:00,  17.1,  13.9
2023-03-28 08:50:00,  17.3,  14.2
2023-03-28 08:51:00,  17.1,  14.1
2023-03-28 08:52:00,  17.0,  13.9
2023-03-28 08:53:00,  17.3,  14.1
2023-03-28 08:54:00,  17.3,  14.1
2023-03-28 08:55:00,  17.2,  14.0
2023-03-28 08:56:00,  17.4,  14.0
2023-03-28 08:57:00,  17.3,  13.9
2023-03-28 08:58:00,  17.7,  14.2
2023-03-28 08:59:00,  17.5,  13.9
2023-03-28 09:00:00,  17.7,  14.1
2023-03-28 09:01:00,  17.4,  13.9
2023-03-28 09:02:00,  17.6,  14.1
2023-03-28 09:03:00,  17.4,  14.1
2023-03-28 09:04:00,  17.1,  14.0
2023-03-28 09:05:00,  17.1,  14.0
2023-03-28 09:06:00,  17.2,  14.1
2023-03-28 09:07:00,  17.2,  14.1
2023-03-28 09:08:00,  17.0,  14.1
2023-03-28 09:09:00,  16.8,  14.0
2023-03-28 09:10:00,  16.5,  13.9
2023-03-28 09:11:00,  16.5,  14.1
2023-03-28 09:12:00,  16.1,  13.9
2023-03-28 09:13:00,  16.1,  13.9
2023-03-28 09:14:00,  16.1,  13.9
2023-03-28 09:15:00,  16.1,  13.9
2023-03-28 09:16:00,  16.5,  14.0
2023-03-28 09:17:00,  16.5,  13.8
2023-03-28 09:18:00,  16.8,  13.8
2023-03-28 09:19:00,  17.2,  13.8
2023-03-28 09:20:00,  17.4,  13.8
2023-03-28 09:21:00,  18.0,  14.0
2023-03-28 09:22:00,  18.2,  14.0
2023-03-28 09:23:00,  18.0,  13.8
2023-03-28 09:24:00,  18.4,  14.0
2023-03-28 09:25:00,  18.4,  14.0
2023-03-28 09:26:00,  18.4,  14.1
2023-03-28 09:27:00,  17.9,  13.9
2023-03-28 09:28:00,  18.0,  14.0
2023-03-28 09:29:00,  17.8,  14.0
2023-03-28 09:30:00,  17.6,  13.9
2023-03-28 09:31:00,  17.8,  14.2
2023-03-28 09:32:00,  17.6,  13.9
2023-03-28 09:33:00,  17.7,  14.0
2023-03-28 09:34:00,  17.8,  14.1
2023-03-28 09:35:00,  17.8,  14.1
2023-03-28 09:36:00,  17.8,  14.0
2023-03-28 09:37:00,  18.1,  14.2
2023-03-28 09:38:00,  17.8,  14.0
2023-03-28 09:39:00,  17.8,  14.1
2023-03-28 09:40:00,  17.7,  14.1
2023-03-28 09:41:00,  18.0,  14.3
2023-03-28 09:42:00,  17.9,  14.3
2023-03-28 09:43:00,  18.0,  14.4
2023-03-28 09:44:00,  17.7,  14.2
2023-03-28 09:45:00,  17.8,  14.4
